TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2021-01-15,PF/BT,220101,TOLMEZZO,FVG,30-39,4,13,0,13,4,0,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,220101,TOLMEZZO,FVG,40-49,5,21,0,21,5,0,0,26,0,26,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,220101,TOLMEZZO,FVG,50-59,5,25,0,23,7,0,0,30,0,30,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,220101,TOLMEZZO,FVG,60-69,4,6,0,6,4,0,0,10,0,10,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,220101,TOLMEZZO,FVG,70-79,3,0,0,3,0,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,30-39,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,50-59,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,70-79,7,4,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,80-89,3,10,0,0,0,13,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,90+,0,2,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,920003,CASA DI RIPOSO CASA SERENA - GRADO,FVG,60-69,2,3,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,920003,CASA DI RIPOSO CASA SERENA - GRADO,FVG,70-79,8,11,0,0,0,19,0,19,0,19,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,920003,CASA DI RIPOSO CASA SERENA - GRADO,FVG,80-89,9,28,0,0,0,37,0,37,0,37,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,920003,CASA DI RIPOSO CASA SERENA - GRADO,FVG,90+,4,34,0,0,0,38,0,38,0,38,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94B742,CASA DI RIPOSO VILLA SAN GIUSTO - GORIZIA,FVG,30-39,2,1,0,3,0,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94B742,CASA DI RIPOSO VILLA SAN GIUSTO - GORIZIA,FVG,40-49,1,3,0,3,0,1,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94B742,CASA DI RIPOSO VILLA SAN GIUSTO - GORIZIA,FVG,50-59,1,4,0,4,0,1,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94B742,CASA DI RIPOSO VILLA SAN GIUSTO - GORIZIA,FVG,60-69,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94B742,CASA DI RIPOSO VILLA SAN GIUSTO - GORIZIA,FVG,70-79,0,3,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94B742,CASA DI RIPOSO VILLA SAN GIUSTO - GORIZIA,FVG,80-89,1,4,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94B742,CASA DI RIPOSO VILLA SAN GIUSTO - GORIZIA,FVG,90+,1,2,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94KA9X,RESIDENZA PROTETTA 'ZAFFIRO MAGNANO' s.r.l.,FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94KA9X,RESIDENZA PROTETTA 'ZAFFIRO MAGNANO' s.r.l.,FVG,60-69,0,2,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94KA9X,RESIDENZA PROTETTA 'ZAFFIRO MAGNANO' s.r.l.,FVG,70-79,5,3,0,0,0,8,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94KA9X,RESIDENZA PROTETTA 'ZAFFIRO MAGNANO' s.r.l.,FVG,80-89,8,32,0,0,0,40,0,40,0,40,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94KA9X,RESIDENZA PROTETTA 'ZAFFIRO MAGNANO' s.r.l.,FVG,90+,4,28,0,0,0,32,0,32,0,32,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,60-69,0,2,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,70-79,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,80-89,2,3,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,90+,1,4,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060206,ASUFC,FVG,20-29,3,1,0,4,0,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060206,ASUFC,FVG,30-39,1,0,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060206,ASUFC,FVG,40-49,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060206,ASUFC,FVG,50-59,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060207,ASUGI,FVG,50-59,1,1,0,1,0,1,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060207,ASUGI,FVG,60-69,0,2,0,1,0,1,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060207,ASUGI,FVG,70-79,3,4,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060207,ASUGI,FVG,80-89,3,15,0,0,0,18,0,18,0,18,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,060207,ASUGI,FVG,90+,2,22,0,0,0,24,0,24,0,24,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,16-19,0,1,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,20-29,13,47,0,30,11,0,19,60,0,60,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,30-39,16,48,0,49,15,0,0,64,0,64,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,40-49,16,64,0,48,31,0,1,80,0,80,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,50-59,24,86,0,67,43,0,0,110,0,110,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,60-69,33,26,0,41,18,0,0,59,0,59,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,70-79,6,1,0,7,0,0,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,16-19,1,1,0,1,1,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,20-29,35,75,0,57,13,0,40,110,0,110,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,30-39,32,55,0,79,6,0,2,87,0,87,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,40-49,27,96,0,99,24,0,0,123,0,123,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,50-59,39,128,0,132,35,0,0,167,0,167,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,60-69,32,41,0,59,14,0,0,72,1,73,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,70-79,12,1,0,12,1,0,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,80-89,2,2,0,4,0,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,220101,TOLMEZZO,FVG,20-29,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,220101,TOLMEZZO,FVG,30-39,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,220101,TOLMEZZO,FVG,40-49,2,2,0,4,0,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,220101,TOLMEZZO,FVG,50-59,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,220101,TOLMEZZO,FVG,80-89,0,4,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,220101,TOLMEZZO,FVG,90+,1,2,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,23RA42,C.DI R. SAN DANIELE,FVG,40-49,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,23RA42,C.DI R. SAN DANIELE,FVG,60-69,2,1,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,23RA42,C.DI R. SAN DANIELE,FVG,70-79,3,3,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,23RA42,C.DI R. SAN DANIELE,FVG,80-89,6,12,0,0,0,18,0,18,0,18,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,23RA42,C.DI R. SAN DANIELE,FVG,90+,1,19,0,0,0,20,0,20,0,20,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,60-69,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,70-79,2,6,0,0,0,8,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,80-89,10,29,0,0,0,39,0,39,0,39,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,910040,CASA DI RIPOSO ' EMMAUS ',FVG,90+,2,33,0,0,0,35,0,35,0,35,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,94WA9E,POLIFUNZ. 'SERENI ORIZZONTI' S.GIOVANNI AL N.,FVG,50-59,1,3,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,94WA9E,POLIFUNZ. 'SERENI ORIZZONTI' S.GIOVANNI AL N.,FVG,60-69,8,5,0,0,0,13,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,94WA9E,POLIFUNZ. 'SERENI ORIZZONTI' S.GIOVANNI AL N.,FVG,70-79,6,6,0,0,0,12,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,94WA9E,POLIFUNZ. 'SERENI ORIZZONTI' S.GIOVANNI AL N.,FVG,80-89,6,12,0,0,0,18,0,18,0,18,Friuli Venezia Giulia,ITH4
2021-01-16,PF/BT,94WA9E,POLIFUNZ. 'SERENI ORIZZONTI' S.GIOVANNI AL N.,FVG,90+,2,7,0,0,0,9,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,060206,ASUFC,FVG,20-29,4,5,0,7,2,0,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,060206,ASUFC,FVG,30-39,0,4,0,4,0,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,060206,ASUFC,FVG,40-49,2,0,0,1,1,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,060206,ASUFC,FVG,50-59,3,4,0,4,3,0,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,16-19,0,2,0,0,0,0,2,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,20-29,11,41,0,12,15,0,25,52,0,52,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,30-39,13,42,0,21,33,0,1,55,0,55,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,40-49,20,58,0,35,43,0,0,78,0,78,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,50-59,19,60,0,27,52,0,0,79,0,79,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,60-69,32,28,0,18,42,0,0,60,0,60,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,70-79,22,7,0,1,28,0,0,29,0,29,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,80-89,4,1,0,0,5,0,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,90+,1,0,0,0,1,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,16-19,5,19,0,0,0,0,24,24,0,24,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,20-29,41,109,0,32,29,0,89,150,0,150,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,30-39,39,101,0,78,59,0,3,140,0,140,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,40-49,41,139,0,91,88,0,1,180,0,180,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,50-59,55,166,0,107,112,2,0,221,0,221,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,60-69,47,52,0,58,33,8,0,99,0,99,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,70-79,17,17,0,11,6,17,0,34,0,34,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,80-89,13,20,0,3,2,28,0,33,0,33,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,90+,2,14,0,0,0,16,0,16,0,16,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,221404,ASP DELLA CARNIA 'SAN LUIGI SCROSOPPI',FVG,50-59,2,0,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,221404,ASP DELLA CARNIA 'SAN LUIGI SCROSOPPI',FVG,60-69,4,2,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,221404,ASP DELLA CARNIA 'SAN LUIGI SCROSOPPI',FVG,70-79,6,6,0,0,0,12,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,221404,ASP DELLA CARNIA 'SAN LUIGI SCROSOPPI',FVG,80-89,15,25,0,0,0,40,0,40,0,40,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,221404,ASP DELLA CARNIA 'SAN LUIGI SCROSOPPI',FVG,90+,5,19,0,0,0,24,0,24,0,24,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443002,"A.S.P. ""ARDITO DESIO"" - PALMANOVA",FVG,50-59,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443002,"A.S.P. ""ARDITO DESIO"" - PALMANOVA",FVG,60-69,0,4,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443002,"A.S.P. ""ARDITO DESIO"" - PALMANOVA",FVG,70-79,0,4,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443002,"A.S.P. ""ARDITO DESIO"" - PALMANOVA",FVG,80-89,0,17,0,0,0,17,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443002,"A.S.P. ""ARDITO DESIO"" - PALMANOVA",FVG,90+,0,16,0,0,0,16,0,16,0,16,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443003,CASA DI RIPOSO - AIELLO DEL FRIULI,FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443003,CASA DI RIPOSO - AIELLO DEL FRIULI,FVG,60-69,2,1,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443003,CASA DI RIPOSO - AIELLO DEL FRIULI,FVG,70-79,3,4,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443003,CASA DI RIPOSO - AIELLO DEL FRIULI,FVG,80-89,3,5,0,0,0,8,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443003,CASA DI RIPOSO - AIELLO DEL FRIULI,FVG,90+,1,6,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,20-29,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,30-39,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,40-49,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,60-69,1,2,0,1,0,2,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,70-79,2,5,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,80-89,2,13,0,0,0,15,0,15,0,15,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443004,RESIDENZA POLIFUNZIONALE 'IANUS' - PALMANOVA,FVG,90+,1,11,0,0,0,12,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443005,SERENI ORIZZONTI - AIELLO DEL FRIULI,FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443005,SERENI ORIZZONTI - AIELLO DEL FRIULI,FVG,70-79,1,3,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443005,SERENI ORIZZONTI - AIELLO DEL FRIULI,FVG,80-89,3,4,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,443005,SERENI ORIZZONTI - AIELLO DEL FRIULI,FVG,90+,0,8,0,0,0,8,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,30-39,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,50-59,6,4,0,1,0,9,0,10,0,10,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,60-69,6,5,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,70-79,8,9,0,0,0,17,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,80-89,24,33,0,0,0,57,0,57,0,57,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,90+,7,27,0,0,0,34,0,34,0,34,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,50-59,1,2,0,1,0,2,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,60-69,1,2,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,70-79,4,10,0,0,0,14,0,14,0,14,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,80-89,6,22,0,0,0,28,0,28,0,28,Friuli Venezia Giulia,ITH4
2021-01-17,PF/BT,94SD9N,A.S.P. 'OPERA PIA COIANIZ' TARCENTO,FVG,90+,1,24,0,0,0,25,0,25,0,25,Friuli Venezia Giulia,ITH4
